,sentence_0,sentence_1,score,dataset_name,tokens_0,tokens_1,lemmas_0,lemmas_1,sentence_lemmas_0,sentence_lemmas_1
671,It estimated on Thursday it has a 51 percent market share in Europe.,Boston Scientific said it has gained 51 percent of the coated-stent market in Europe.,2.8,MSRpar,"['It', 'estimated', 'on', 'Thursday', 'it', 'has', 'a', '51', 'percent', 'market', 'share', 'in', 'Europe']","['Boston', 'Scientific', 'said', 'it', 'has', 'gained', '51', 'percent', 'of', 'the', 'coated-stent', 'market', 'in', 'Europe']","['it', 'estimate', 'on', 'thursday', 'it', 'have', 'a', '51', 'percent', 'market', 'share', 'in', 'europe']","['boston', 'scientific', 'say', 'it', 'have', 'gain', '51', 'percent', 'of', 'the', 'coated-stent', 'market', 'in', 'europe']",it estimate on thursday it have a 51 percent market share in europe,boston scientific say it have gain 51 percent of the coated-stent market in europe
672,The Senate Banking Committee is scheduled to hold a hearing on Tuesday where Donaldson is scheduled to testify on hedge and mutual funds.,"The Senate Banking Committee is scheduled to hold a hearing on Tuesday, when Donaldson will be questioned about hedge and mutual funds.",4.8,MSRpar,"['The', 'Senate', 'Banking', 'Committee', 'is', 'scheduled', 'to', 'hold', 'a', 'hearing', 'on', 'Tuesday', 'where', 'Donaldson', 'is', 'scheduled', 'to', 'testify', 'on', 'hedge', 'and', 'mutual', 'funds']","['The', 'Senate', 'Banking', 'Committee', 'is', 'scheduled', 'to', 'hold', 'a', 'hearing', 'on', 'Tuesday', 'when', 'Donaldson', 'will', 'be', 'questioned', 'about', 'hedge', 'and', 'mutual', 'funds']","['the', 'senate', 'banking', 'committee', 'be', 'schedule', 'to', 'hold', 'a', 'hearing', 'on', 'tuesday', 'where', 'donaldson', 'be', 'schedule', 'to', 'testify', 'on', 'hedge', 'and', 'mutual', 'fund']","['the', 'senate', 'banking', 'committee', 'be', 'schedule', 'to', 'hold', 'a', 'hearing', 'on', 'tuesday', 'when', 'donaldson', 'will', 'be', 'question', 'about', 'hedge', 'and', 'mutual', 'fund']",the senate banking committee be schedule to hold a hearing on tuesday where donaldson be schedule to testify on hedge and mutual fund,the senate banking committee be schedule to hold a hearing on tuesday when donaldson will be question about hedge and mutual fund
673,"The tech-heavy Nasdaq Composite Index .IXIC was off 0.11 percent, or 1.78 points, at 1,594.13.","The broader Standard & Poor's 500 Index .SPX was down 0.04 points, or 0 percent, at 971.52.",0.6,MSRpar,"['The', 'tech-heavy', 'Nasdaq', 'Composite', 'Index', '.IXIC', 'was', 'off', '0.11', 'percent', 'or', '1.78', 'points', 'at', '1,594.13']","['The', 'broader', 'Standard', 'Poor', ""'s"", '500', 'Index', '.SPX', 'was', 'down', '0.04', 'points', 'or', '0', 'percent', 'at', '971.52']","['the', 'tech-heavy', 'nasdaq', 'composite', 'index', '.ixic', 'be', 'off', '0.11', 'percent', 'or', '1.78', 'point', 'at', '1,594.13']","['the', 'broad', 'standard', 'poor', ""'s"", '500', 'index', '.spx', 'be', 'down', '0.04', 'point', 'or', '0', 'percent', 'at', '971.52']","the tech-heavy nasdaq composite index .ixic be off 0.11 percent or 1.78 point at 1,594.13",the broad standard poor 's 500 index .spx be down 0.04 point or 0 percent at 971.52
674,"These men ""are entitled to respect for their private lives,"" Kennedy said.","""The petitioners are entitled to respect for their private lives.""",2.75,MSRpar,"['These', 'men', 'are', 'entitled', 'to', 'respect', 'for', 'their', 'private', 'lives', 'Kennedy', 'said']","['The', 'petitioners', 'are', 'entitled', 'to', 'respect', 'for', 'their', 'private', 'lives']","['these', 'men', 'be', 'entitle', 'to', 'respect', 'for', 'their', 'private', 'life', 'kennedy', 'say']","['the', 'petitioner', 'be', 'entitle', 'to', 'respect', 'for', 'their', 'private', 'life']",these men be entitle to respect for their private life kennedy say,the petitioner be entitle to respect for their private life
675,Mr Morse is charged with assault and Mr Darvish is charged with filing a false report.,His partner Bijan Darvish is charged with filing a false police report.,2.75,MSRpar,"['Mr', 'Morse', 'is', 'charged', 'with', 'assault', 'and', 'Mr', 'Darvish', 'is', 'charged', 'with', 'filing', 'a', 'false', 'report']","['His', 'partner', 'Bijan', 'Darvish', 'is', 'charged', 'with', 'filing', 'a', 'false', 'police', 'report']","['mr', 'morse', 'be', 'charge', 'with', 'assault', 'and', 'mr', 'darvish', 'be', 'charge', 'with', 'file', 'a', 'false', 'report']","['his', 'partner', 'bijan', 'darvish', 'be', 'charge', 'with', 'file', 'a', 'false', 'police', 'report']",mr morse be charge with assault and mr darvish be charge with file a false report,his partner bijan darvish be charge with file a false police report
676,"The mock explosion, the first event in the drill, occurred in a car in industrial south Seattle.","The mock explosion of a radioactive ""dirty bomb,"" the first event in the weeklong drill, occurred on several acres in the south Seattle industrial area.",3.25,MSRpar,"['The', 'mock', 'explosion', 'the', 'first', 'event', 'in', 'the', 'drill', 'occurred', 'in', 'a', 'car', 'in', 'industrial', 'south', 'Seattle']","['The', 'mock', 'explosion', 'of', 'a', 'radioactive', 'dirty', 'bomb', 'the', 'first', 'event', 'in', 'the', 'weeklong', 'drill', 'occurred', 'on', 'several', 'acres', 'in', 'the', 'south', 'Seattle', 'industrial', 'area']","['the', 'mock', 'explosion', 'the', 'first', 'event', 'in', 'the', 'drill', 'occur', 'in', 'a', 'car', 'in', 'industrial', 'south', 'seattle']","['the', 'mock', 'explosion', 'of', 'a', 'radioactive', 'dirty', 'bomb', 'the', 'first', 'event', 'in', 'the', 'weeklong', 'drill', 'occur', 'on', 'several', 'acre', 'in', 'the', 'south', 'seattle', 'industrial', 'area']",the mock explosion the first event in the drill occur in a car in industrial south seattle,the mock explosion of a radioactive dirty bomb the first event in the weeklong drill occur on several acre in the south seattle industrial area
677,"The third appointment was to a new job, executive vice president and chief staff officer.","Bruce N. Hawthorne, 53, was named executive vice president and chief staff officer.",3.25,MSRpar,"['The', 'third', 'appointment', 'was', 'to', 'a', 'new', 'job', 'executive', 'vice', 'president', 'and', 'chief', 'staff', 'officer']","['Bruce', 'N.', 'Hawthorne', '53', 'was', 'named', 'executive', 'vice', 'president', 'and', 'chief', 'staff', 'officer']","['the', 'third', 'appointment', 'be', 'to', 'a', 'new', 'job', 'executive', 'vice', 'president', 'and', 'chief', 'staff', 'officer']","['bruce', 'n.', 'hawthorne', '53', 'be', 'name', 'executive', 'vice', 'president', 'and', 'chief', 'staff', 'officer']",the third appointment be to a new job executive vice president and chief staff officer,bruce n. hawthorne 53 be name executive vice president and chief staff officer
678,"The commission dropped charges that Patton improperly appointed Conner to the Kentucky Lottery Board and that he improperly appointed Conner's then-husband, Seth, to the Agriculture Development Board.","Patton also appointed Conner to the Kentucky Lottery Board and appointed Seth Conner to the Agriculture Development Board, the commission says.",2.5,MSRpar,"['The', 'commission', 'dropped', 'charges', 'that', 'Patton', 'improperly', 'appointed', 'Conner', 'to', 'the', 'Kentucky', 'Lottery', 'Board', 'and', 'that', 'he', 'improperly', 'appointed', 'Conner', ""'s"", 'then-husband', 'Seth', 'to', 'the', 'Agriculture', 'Development', 'Board']","['Patton', 'also', 'appointed', 'Conner', 'to', 'the', 'Kentucky', 'Lottery', 'Board', 'and', 'appointed', 'Seth', 'Conner', 'to', 'the', 'Agriculture', 'Development', 'Board', 'the', 'commission', 'says']","['the', 'commission', 'drop', 'charge', 'that', 'patton', 'improperly', 'appoint', 'conner', 'to', 'the', 'kentucky', 'lottery', 'board', 'and', 'that', 'he', 'improperly', 'appoint', 'conner', ""'s"", 'then-husband', 'seth', 'to', 'the', 'agriculture', 'development', 'board']","['patton', 'also', 'appoint', 'conner', 'to', 'the', 'kentucky', 'lottery', 'board', 'and', 'appoint', 'seth', 'conner', 'to', 'the', 'agriculture', 'development', 'board', 'the', 'commission', 'say']",the commission drop charge that patton improperly appoint conner to the kentucky lottery board and that he improperly appoint conner 's then-husband seth to the agriculture development board,patton also appoint conner to the kentucky lottery board and appoint seth conner to the agriculture development board the commission say
679,McGill also detailed the hole that had been cut in the Caprice's trunk.,McGill also said a dark glove was stuffed into a hole that had been cut in the Caprice's trunk.,2.25,MSRpar,"['McGill', 'also', 'detailed', 'the', 'hole', 'that', 'had', 'been', 'cut', 'in', 'the', 'Caprice', ""'s"", 'trunk']","['McGill', 'also', 'said', 'a', 'dark', 'glove', 'was', 'stuffed', 'into', 'a', 'hole', 'that', 'had', 'been', 'cut', 'in', 'the', 'Caprice', ""'s"", 'trunk']","['mcgill', 'also', 'detail', 'the', 'hole', 'that', 'have', 'be', 'cut', 'in', 'the', 'caprice', ""'s"", 'trunk']","['mcgill', 'also', 'say', 'a', 'dark', 'glove', 'be', 'stuff', 'into', 'a', 'hole', 'that', 'have', 'be', 'cut', 'in', 'the', 'caprice', ""'s"", 'trunk']",mcgill also detail the hole that have be cut in the caprice 's trunk,mcgill also say a dark glove be stuff into a hole that have be cut in the caprice 's trunk
680,"Analysts had been expecting a net loss of 54 cents a share, according to Thomson First Call.","Analysts had forecast second quarter sales of $614 million, according to the Thomson First Call Web site.",1.5,MSRpar,"['Analysts', 'had', 'been', 'expecting', 'a', 'net', 'loss', 'of', '54', 'cents', 'a', 'share', 'according', 'to', 'Thomson', 'First', 'Call']","['Analysts', 'had', 'forecast', 'second', 'quarter', 'sales', 'of', '614', 'million', 'according', 'to', 'the', 'Thomson', 'First', 'Call', 'Web', 'site']","['analyst', 'have', 'be', 'expect', 'a', 'net', 'loss', 'of', '54', 'cent', 'a', 'share', 'accord', 'to', 'thomson', 'first', 'call']","['analyst', 'have', 'forecast', 'second', 'quarter', 'sale', 'of', '614', 'million', 'accord', 'to', 'the', 'thomson', 'first', 'call', 'web', 'site']",analyst have be expect a net loss of 54 cent a share accord to thomson first call,analyst have forecast second quarter sale of 614 million accord to the thomson first call web site
681,The district also sent letters yesterday informing parents of the situation.,Parents received letters informing them of the possible contamination yesterday.,3.0,MSRpar,"['The', 'district', 'also', 'sent', 'letters', 'yesterday', 'informing', 'parents', 'of', 'the', 'situation']","['Parents', 'received', 'letters', 'informing', 'them', 'of', 'the', 'possible', 'contamination', 'yesterday']","['the', 'district', 'also', 'send', 'letter', 'yesterday', 'inform', 'parent', 'of', 'the', 'situation']","['parent', 'receive', 'letter', 'inform', 'them', 'of', 'the', 'possible', 'contamination', 'yesterday']",the district also send letter yesterday inform parent of the situation,parent receive letter inform them of the possible contamination yesterday
682,Richard Grasso quit as chairman last week after losing the support of his board amid public furor over his $140 million pay package.,Grasso quit last week in the wake of a firestorm of criticism over his $140 million compensation package.,3.8,MSRpar,"['Richard', 'Grasso', 'quit', 'as', 'chairman', 'last', 'week', 'after', 'losing', 'the', 'support', 'of', 'his', 'board', 'amid', 'public', 'furor', 'over', 'his', '140', 'million', 'pay', 'package']","['Grasso', 'quit', 'last', 'week', 'in', 'the', 'wake', 'of', 'a', 'firestorm', 'of', 'criticism', 'over', 'his', '140', 'million', 'compensation', 'package']","['richard', 'grasso', 'quit', 'as', 'chairman', 'last', 'week', 'after', 'lose', 'the', 'support', 'of', 'his', 'board', 'amid', 'public', 'furor', 'over', 'his', '140', 'million', 'pay', 'package']","['grasso', 'quit', 'last', 'week', 'in', 'the', 'wake', 'of', 'a', 'firestorm', 'of', 'criticism', 'over', 'his', '140', 'million', 'compensation', 'package']",richard grasso quit as chairman last week after lose the support of his board amid public furor over his 140 million pay package,grasso quit last week in the wake of a firestorm of criticism over his 140 million compensation package
683,"The new servers will run either Linux or the x86 version of Solaris, he said.",The servers can run Solaris x86 operating system or the standard Linux operating system.,4.308,MSRpar,"['The', 'new', 'servers', 'will', 'run', 'either', 'Linux', 'or', 'the', 'x86', 'version', 'of', 'Solaris', 'he', 'said']","['The', 'servers', 'can', 'run', 'Solaris', 'x86', 'operating', 'system', 'or', 'the', 'standard', 'Linux', 'operating', 'system']","['the', 'new', 'server', 'will', 'run', 'either', 'linux', 'or', 'the', 'x86', 'version', 'of', 'solaris', 'he', 'say']","['the', 'server', 'can', 'run', 'solaris', 'x86', 'operate', 'system', 'or', 'the', 'standard', 'linux', 'operating', 'system']",the new server will run either linux or the x86 version of solaris he say,the server can run solaris x86 operate system or the standard linux operating system
684,"Sliding down the ice, Moriarty and Carella hit the spongy, rocky floor of the river and immediately felt the pull.","Sliding down the embankment, the two rescuers hit the spongy, rocky floor of the river and immediately felt the pull.",3.4,MSRpar,"['Sliding', 'down', 'the', 'ice', 'Moriarty', 'and', 'Carella', 'hit', 'the', 'spongy', 'rocky', 'floor', 'of', 'the', 'river', 'and', 'immediately', 'felt', 'the', 'pull']","['Sliding', 'down', 'the', 'embankment', 'the', 'two', 'rescuers', 'hit', 'the', 'spongy', 'rocky', 'floor', 'of', 'the', 'river', 'and', 'immediately', 'felt', 'the', 'pull']","['slide', 'down', 'the', 'ice', 'moriarty', 'and', 'carella', 'hit', 'the', 'spongy', 'rocky', 'floor', 'of', 'the', 'river', 'and', 'immediately', 'felt', 'the', 'pull']","['slide', 'down', 'the', 'embankment', 'the', 'two', 'rescuer', 'hit', 'the', 'spongy', 'rocky', 'floor', 'of', 'the', 'river', 'and', 'immediately', 'felt', 'the', 'pull']",slide down the ice moriarty and carella hit the spongy rocky floor of the river and immediately felt the pull,slide down the embankment the two rescuer hit the spongy rocky floor of the river and immediately felt the pull
685,Cadbury Schweppes plc plans to cut 5500 jobs and shut factories after a 4.9 billion ($A11.9 billion) acquisition spree over the past three years inflated costs.,"Cadbury Schweppes has unveiled plans to slash 5,500 jobs and 20 percent of its factories over four years to cut costs brought about by an acquisition spree.",3.2,MSRpar,"['Cadbury', 'Schweppes', 'plc', 'plans', 'to', 'cut', '5500', 'jobs', 'and', 'shut', 'factories', 'after', 'a', '4.9', 'billion', 'A11.9', 'billion', 'acquisition', 'spree', 'over', 'the', 'past', 'three', 'years', 'inflated', 'costs']","['Cadbury', 'Schweppes', 'has', 'unveiled', 'plans', 'to', 'slash', '5,500', 'jobs', 'and', '20', 'percent', 'of', 'its', 'factories', 'over', 'four', 'years', 'to', 'cut', 'costs', 'brought', 'about', 'by', 'an', 'acquisition', 'spree']","['cadbury', 'schweppes', 'plc', 'plan', 'to', 'cut', '5500', 'job', 'and', 'shut', 'factory', 'after', 'a', '4.9', 'billion', 'a11.9', 'billion', 'acquisition', 'spree', 'over', 'the', 'past', 'three', 'year', 'inflate', 'cost']","['cadbury', 'schweppes', 'have', 'unveil', 'plan', 'to', 'slash', '5,500', 'job', 'and', '20', 'percent', 'of', 'its', 'factory', 'over', 'four', 'year', 'to', 'cut', 'cost', 'bring', 'about', 'by', 'an', 'acquisition', 'spree']",cadbury schweppes plc plan to cut 5500 job and shut factory after a 4.9 billion a11.9 billion acquisition spree over the past three year inflate cost,"cadbury schweppes have unveil plan to slash 5,500 job and 20 percent of its factory over four year to cut cost bring about by an acquisition spree"
